price,ma5,ma10,volume,volatility
87.98838442586552,88.9839458376747,89.57200000184704,5711,1.1025873723394157
88.60006071470639,88.60608900210482,89.25724513866865,5565,0.8274441197127892
89.63106023720233,88.7870401021067,89.1934424267766,8495,0.7628294651163186
90.56234035631853,89.08943043205285,89.29475214763563,7292,0.8744414044733497
89.7231228330959,89.30099371343773,89.3582039932684,5772,0.88081862821544
89.41391045724468,89.58609891971358,89.28502237869414,8360,0.8374517541324333
89.74517388864824,89.81512155450193,89.21060527830339,8807,0.7466887356045834
90.7207190157706,90.03305331021559,89.41004670616114,3663,0.8606214980025019
90.24154477792531,89.96889419453694,89.5291623132949,6483,0.887328960262107
90.0558858012615,90.03544678817006,89.6682202508039,9756,0.8448532872433875
88.94955082725546,89.94257486217222,89.76433689094289,9944,0.6688503361219847
87.7533442031748,89.54420892507753,89.67966523978973,8998,0.8591408266265754
88.565870025569,89.11323912703722,89.5731462186264,9917,0.9290270271178019
89.92211005413982,89.0493521822801,89.50912318840854,6933,0.8736959925452806
89.85009993255949,89.00819500853972,89.52182089835489,4852,0.878063472791358
90.85363283045152,89.38901140917893,89.66579313567557,8223,0.9714683884739004
91.21526885549915,90.08139633964379,89.81280263236066,3885,1.0889451189854813
90.57014910089401,90.48225215470879,89.797745640873,9637,1.0759599142507288
90.93154470640243,90.68413908516132,89.86674563372071,8635,1.1284276322233626
92.4695812728684,91.2080353532231,90.10811518088141,8827,1.3990682244091002
92.43375523375845,91.52405983388448,90.4565356215317,8646,1.5080852218913736
93.99839888957246,92.08068584069915,91.08104109017147,5123,1.5565763746116295
91.37865378548271,92.24238677761689,91.36231946616284,1082,1.2813917205819974
92.20055628985793,92.496189094308,91.59016408973466,1445,1.1966150764829855
92.2876033580961,92.45979351135352,91.83391443228831,5791,1.0409101113082415
91.98859600763024,92.37076166612789,91.94741075000618,6102,0.9823783480189979
92.08035678416574,91.98715324504654,92.03391954287285,626,0.9482387269612953
90.09278786956484,91.72998006186297,91.98618341973993,6747,1.0378926856094133
89.87311598172734,91.26449200023686,91.88034054727243,7352,1.1988770248755973
90.23022855323909,90.85301703926545,91.65640527530948,1030,1.282789927672065
91.7081225979806,90.79692235733553,91.5838420117317,2382,1.2541352681866016
91.18985237970695,90.61882147644376,91.30298736074516,2046,0.9244846613830576
90.38135877681377,90.67653565789354,91.20325785987826,3460,0.9681747493579105
89.87960173322922,90.67783280819393,90.97116240421539,9885,0.9806482824829431
90.7950038509313,90.79078786773236,90.82190245349891,8212,0.8647587465358882
91.12375496059099,90.67391434025444,90.73541834879498,3025,0.773549918701999
90.59399475682395,90.55474281567783,90.58678214606081,3725,0.6124295261326116
91.1072621899373,90.69992349830255,90.68822957809805,5569,0.6054917777682284
91.20433973928534,90.96487109951377,90.82135195385385,1323,0.5501844630796152
92.17298472981824,91.24046727529117,91.01562757151177,7210,0.6518674559270056
91.47093163594087,91.30990261036115,90.99190847530778,9257,0.6277390730961925
91.14326948934311,91.41975755686497,90.98725018627141,5092,0.6262781123198794
90.75116133621096,91.34853738611972,91.02423044221112,8914,0.5967482828270346
89.28764638807883,90.96519871587842,90.9650349076961,4887,0.7360166664846828
89.58376666514341,90.44735510294343,90.84391118911729,6918,0.856852550889054
89.8448219373233,90.12213316321991,90.71601788679052,4826,0.9045604503172402
89.84993539396577,89.86346634414446,90.64161195050471,2472,0.9453931152399763
89.61534826059061,89.6363037290204,90.49242055757006,3399,0.9808001030668357
88.1999775185402,89.41876995511265,90.19198433549553,9460,1.1786794168872
87.77933219577484,89.05788306123894,89.75261908209119,6551,1.1770809486061597
87.43661767924807,88.5762422096239,89.34918768642191,8683,1.2135060129541142
86.63434041002645,87.93312321283604,88.89829477849024,3909,1.3069044709469873
86.47305469836044,87.30466450039,88.4704841147052,2507,1.3329353152055046
86.87710555517498,87.04009010771695,88.22943003141481,4964,1.385659864185618
88.7632914563855,87.2368819598391,88.14738251053902,5127,1.319256595365067
88.93786926921734,87.53713227783294,88.05668724372842,4360,1.2167924169513953
89.19541965994011,88.04934812781569,87.99123567032585,4928,1.1236541369986097
89.12097374417394,88.57893193697838,87.94179821868418,8872,1.0529067369136933
87.2022025288749,88.64395133171837,87.84202071971765,9112,1.0728105926984786
87.17568865342568,88.3264307711264,87.78165636548275,9539,1.093512847517247
87.23591886336672,87.98604068995627,87.7615864838946,8415,1.1023551985491598
89.699160975852,88.08678895313865,88.06806854047716,1974,1.177609704475629
89.50680001107088,88.16395420651804,88.3714430717482,8815,1.1098748463162411
89.80834735340449,88.68518317142396,88.66456725157116,3223,1.0571886735637834
89.77363558369925,89.20477255747866,88.76560166430252,4324,1.1144025601568437
88.60495754607972,89.47858029402127,88.73231049198877,5354,1.1136568880261841
89.74778036059473,89.48830417096983,88.78754656205423,3298,1.1522096499276027
90.49971339328151,89.68688684741194,88.92542052696498,7182,1.2727281706219695
91.29074534032455,89.98336644479595,89.33427480810995,1310,1.313696901381698
90.38135788552981,90.10491090516207,89.65484173132037,9318,1.1025955841435913
91.78415219646591,90.7407498352393,90.10966506463029,5504,0.9162475266113699
90.38230113367364,90.86765398985509,90.17797908041246,4217,0.9076670058702853
90.96915822747391,90.96154295669358,90.32421490205274,5529,0.9053156899498224
93.15961385328389,91.33531665928544,90.65934155204069,8789,1.2484051005536763
92.1690775281532,91.69286058781012,90.89888574648609,9985,1.288739741853047
91.60277979855042,91.656586108227,91.19866797173316,4858,1.015563200191758
91.70243116363807,91.92061211421989,91.39413305203749,8282,0.8849955454647805
91.19895550952187,91.96657157062948,91.46405726366152,9016,0.832544148502597
89.64829207845574,91.26430721566385,91.29981193747464,475,1.0129916499681046
89.71685505326175,90.77386272068557,91.23336165424783,7513,1.098150313354232
88.65455133953566,90.18421702888261,90.92040156855481,4498,1.3425042628519108
89.12814377017084,89.66935955018917,90.79498583220455,3959,1.4524387204738842
88.20871953593704,89.0713123554722,90.51894196305085,1786,1.6627500408643288
89.75865394095457,89.09338472797197,90.17884597181792,5112,1.387678969346487
88.97540064861833,88.9450938470433,89.85947828386443,356,1.238196631966118
88.65333913241265,88.94485140561869,89.56453421725065,3700,1.1226916838049161
89.46685634978233,89.01259392154098,89.34097673586508,150,0.8355362675517568
88.23599203334837,89.01804842102325,89.04468038824773,6690,0.5938647903420939
88.46345196795251,88.75900802642283,88.9261963771974,7537,0.5780401080019513
89.77059472223493,88.91804684114615,88.93157034409472,694,0.5863969006658188
88.1631114876737,88.82000131219837,88.88242635890853,4831,0.6310828523101837
88.34774534620601,88.59617911148311,88.80438651651204,3973,0.6454106933189699
88.60762814045444,88.67050633290431,88.84427737696379,9364,0.6161688591413378
89.38945101223175,88.85570614176017,88.8073570840915,5848,0.5641586930345294
88.15250030135365,88.53208725758391,88.72506704936504,5337,0.5960385470853097
86.83204368826938,88.26587369770304,88.54293750495071,1576,0.846170352470628
87.35398525388628,88.06712167923911,88.3316503953611,4970,0.8535935400992012
87.65096992711946,87.87579003657211,88.27314818473822,8132,0.8805016042913625
87.90146277746534,87.57819238961882,88.2169492656895,3120,0.8849293131524744
88.24791098696232,87.59727452674056,88.06468089216223,6166,0.6994590649020213
87.56788626538383,87.74444304216345,88.00515836993324,8153,0.7152989945004956
87.80013996254483,87.83367398389515,87.95039783156713,9956,0.707071692831766
88.09321243584351,87.92212248563996,87.89895626110604,9687,0.6717750441757042
87.37886101781714,87.81760213371032,87.69789726166456,8166,0.43540691519420105
89.2446355289619,88.01694704211025,87.8071107844254,8267,0.6474455828252327
89.71846844987368,88.44706347900822,88.09575326058582,4880,0.7917673295510739
88.52716495267104,88.59246847703346,88.21307123046431,4145,0.7557425156052667
89.18371856130487,88.81056970212573,88.36634609388285,2333,0.7839775561644485
88.20903689107755,88.97660487677781,88.39710350524408,8217,0.7696143898078383
88.99612149482,88.92690206994942,88.47192455602985,6459,0.7896088362749212
90.1547170738274,89.01415179474017,88.73060763687418,4297,0.8791836549865972
89.3340347554757,89.1755257553011,88.88399711616728,9598,0.8313139508348443
90.29741088472001,89.39826421998413,89.10441696105492,9929,0.8885878280839085
90.71019181165651,89.89849520409993,89.43755004043888,9432,0.7886337007587613
91.53225197165101,90.40572129946614,89.66631168470778,715,1.0233240661225806
93.42904495430494,91.06058687556163,90.0373693351509,1666,1.5706804197617643
93.18365683830208,91.83051129212691,90.503018523714,9268,1.752884889949986
92.4299206739446,92.25701324997183,90.82763873497797,9608,1.7817614763322058
91.54040624431906,92.42305613650434,91.16077567030213,2439,1.5316376622424122
90.72459595935362,92.26152493404486,91.33362311675549,8209,1.3465589065363184
90.64749424993953,91.70521479317179,91.38290083436671,7474,1.307060248048035
90.98864622475617,91.2662126704626,91.54836198129475,6807,1.108525998531761
91.2653370240862,91.03329594049092,91.64515459523138,478,1.026374708705991
92.0925202731222,91.14371874625154,91.78338744137794,3565,0.9784286057862963
92.10552216500011,91.41990398738083,91.84071446071286,6105,0.9788735427428813
93.55905624215744,92.00221638582443,91.8537155894981,2371,1.0028822430943
93.29439940891947,92.46336702265708,91.86478984655984,9338,1.0196706926041381
96.0145685755091,93.41321333294165,92.22325463671629,1107,1.6657956217696097
96.6402359232741,94.32275646297204,92.73323760461179,6900,2.14518818042528
95.78307836685782,95.05826770334359,93.23908584536221,209,2.214210517799723
94.71218586879671,95.28889362867145,93.64555500724794,2871,2.052804554212204
95.19465828403989,95.66894540369553,94.0661562131763,3983,1.8707562873385224
94.97119549871404,95.46027078833652,94.43674206063909,2700,1.6020379748080036
95.68519599280613,95.26926280224292,94.79600963260748,5618,1.409147125964851
96.15843361737967,95.34433385234729,95.20130077784543,3343,1.097781995175366
96.08560470472281,95.61901761953251,95.45395562410197,1105,0.9599079462291318
95.2388109866544,95.62784816005541,95.64839678187546,405,0.6052859670556012
93.72396376196853,95.3784018127063,95.41933630052141,5801,0.8394451568152009
93.27744880990151,94.8968523761254,95.08305758918415,1058,0.96080209306574
94.13384760422498,94.49193517349445,94.91813451292087,9245,0.9688045470742706
94.34794134835519,94.14440250222091,94.88171006087671,5370,0.9841340382804598
93.1022025696432,93.71708081881869,94.67246448943705,7695,1.122870897745037
93.27538349549438,93.62736476552385,94.50288328911508,3638,1.1982658177425094
93.66070087522323,93.7040151785882,94.30043377735679,7120,1.146207203033825
92.77684343902209,93.43261434554762,93.96227475952102,1730,1.0300899351613366
92.93056854496761,93.14913978487012,93.64677114354552,2703,0.7535272472186735
92.98877726341361,93.12645472362418,93.42176777122144,8358,0.5272917934947462
91.845806965583,92.8405394176419,93.23395209158288,9126,0.710392103644713
92.20359432593128,92.54911810778353,93.12656664318585,305,0.7807646738754838
92.76437885229952,92.546625190439,92.9896197679933,9824,0.700425416672904
93.84743009547479,92.72999750054043,92.93956864270527,5791,0.6037946458969097
94.90123214750969,93.11248847735966,93.11947160049192,6241,0.8678923985667651
93.5235627795526,93.44803964015358,93.14428952889774,3245,0.8763533537523862
92.58573773963748,93.52446832289482,93.03679321533916,3220,0.8718882225812615
93.10077300684614,93.59174715380414,93.06918617212158,6828,0.8671619190789374
93.61455895775835,93.54517292626085,93.13758521340064,8999,0.881864217652468
94.1296066440644,93.3908478255718,93.25166815146572,6130,0.9327959185351782
97.98233813471911,94.28260289660508,93.86532126837935,278,1.6488401771557093
98.55322864541228,95.47610107776005,94.50028470032744,5267,2.098979088178414
99.68879428559288,96.7937053335094,95.19272624365676,212,2.5552544688973913
100.64279604908609,98.19935275177495,95.8722628390179,9048,3.019191722607734
101.29418730039188,99.63226888304044,96.51155835430612,9188,3.4384596781292047
100.97891805575154,100.23158486724694,97.25709388192601,8450,3.5257465330999676
101.7378872762448,100.86851659341343,98.17230883558673,9077,3.3625016259628713
100.96506206170723,101.1237701486363,98.95873774107285,1903,2.937346598309235
100.72824345496723,101.14085962981252,99.67010619079375,2398,2.2891652587856286
100.24287990713812,100.93059815116177,100.28143351710112,1642,1.2044464723221302
100.32475404652443,100.79976534931636,100.51567510828164,7359,0.895889849553288
102.63941261319795,100.980070416707,100.9242935050602,2254,0.8308591624933729
100.7721474206062,100.94148748848679,101.03262881856156,8866,0.7143191971916144
101.45840761098071,101.08752031968949,101.11418997475101,1481,0.7114197861565547
99.84569173979106,101.00808268622006,100.96934041869092,6002,0.8111677320153606
99.37375987400164,100.81788385171551,100.80882460051593,1322,0.9551073278713855
100.462710470969,100.38254342326972,100.68130691998836,1601,0.9008699509394771
100.52699049006446,100.33351203716138,100.63749976282408,9150,0.896177433228725
99.44924571213515,99.93167965739227,100.50959998854087,3674,0.9700134979103389
98.73394200287518,99.70932971000909,100.35870619811458,3829,1.121629172008168
99.41353975180986,99.71728568557073,100.26758476864312,7840,1.1610160162083787
98.68317312009272,99.36137821539549,99.8719608193326,3291,0.909898258305655
98.8996317096747,99.03590645931753,99.68470924823944,9888,0.8966412657998741
98.94520354957851,98.93509802680619,99.43338884209922,7576,0.6670776538799557
98.2936032019727,98.8470302666257,99.27817998831739,1661,0.7373490888781777
100.43754729129802,99.05183177452334,99.38455873004703,2622,0.8242832422830711
101.07146631361603,99.52949041322799,99.44543431431174,2491,0.9286294215450475
99.04632372695842,99.55882881668474,99.29736763800113,2775,0.8518908065346532
99.23277804172785,99.6163437151146,99.2757208709604,2283,0.8503515977154765
98.57099157695946,99.67182139011196,99.25942582836883,8568,0.8633490545173614
99.42342491175569,99.46899691420349,99.26041434436341,8166,0.863550753558226
98.63090417332299,98.98088448614489,99.25518744968643,2178,0.8675816680037177
98.51616773185609,98.87485328712441,99.21684105190457,4442,0.8931409838170679
99.02115501083655,98.83252868094615,99.22443619803038,1220,0.8908944683927782
99.88691020500667,99.09571240655559,99.38376689833379,5519,0.847335405655268
98.68661379795088,98.94835018379464,99.20867354899906,3470,0.783920923312116
98.35211256210994,98.89259186155202,98.93673817384845,2008,0.4778423128824928
97.87716725094899,98.76479176537062,98.81982252624752,3620,0.5801329679471614
97.22383801837528,98.40532836687835,98.61892852391225,4407,0.7455079278476462
98.98929225865638,98.2258047776083,98.66075859208195,4596,0.754203953660392
99.39427396961733,98.36733681194158,98.65784349786811,4850,0.7509780548373903
98.13339001528229,98.32359230257605,98.60809208206403,597,0.7692193766027925
99.05125196233706,98.55840924485366,98.66160050511215,7091,0.7806404154440544
101.17340815934969,99.34832327304855,98.87682581996346,3687,1.115610147547188
102.20587341990084,99.99163950529744,99.10872214145286,2513,1.5175199954871164
100.68650345394683,100.25008540216334,99.30871110705246,3900,1.5859474904826312
100.20226938108057,100.663861275323,99.49372678894953,8754,1.5697884701991704
101.4691805302672,101.14744698890902,99.85292811688134,6271,1.569749427096799
100.76151106464842,101.06506756996876,100.20669542150866,3557,1.2840437230143502
101.20533049279464,100.86495898454753,100.4282992449225,8564,1.2411031626328572
101.97996454622398,101.12365120300296,100.68686830258316,7069,1.27073517234764
101.0530340746459,101.29380414171602,100.97883270851952,1250,0.9002656873110688
100.9935087185841,101.1986697793794,101.17305838414421,7554,0.596444697189172
97.75224137851502,100.59681584215272,100.83094170606076,5307,1.235280766136342
96.72785373718074,99.70132049102995,100.28313973778874,118,1.6890921571758692
96.47528558578757,98.60038469894266,99.86201795097281,9908,2.0613077348827784
95.22750240382273,97.43527836477804,99.36454125324703,3278,2.5194584707889986
96.85991370775436,96.60855936261208,98.90361457099576,5677,2.5132572372527187
95.42977232979372,96.14406555286783,98.37044069751028,4181,2.6377855655283637
94.98972784309674,95.79644037405103,97.74888043254047,6554,2.627852140058421
95.12046842038284,95.5254769409701,97.06293081995636,8703,2.271848734416675
96.56174170944895,95.79232480209532,96.61380158343667,9033,1.787759798651718
95.12587955826952,95.44551797219836,96.02703866740521,2771,0.963439212526209
96.28904331042447,95.61737216832451,95.88071886059616,6487,0.7624640775505597
96.29927637144405,95.87928187399396,95.8378611240225,6933,0.7204434021192488
95.3177677203961,95.91874173399663,95.72210933748335,2724,0.6993290994536533
95.77987119465938,95.7623676310387,95.77734621656701,5599,0.6773920569437183
95.97893089023285,95.93297789743137,95.68924793481486,614,0.5696793371419794
95.37871401307405,95.75091203796129,95.68414210314289,306,0.5724852211851567
95.44851609806408,95.58075998328529,95.73002092863963,1047,0.5272479639814212
95.06320250120231,95.52984693944653,95.72429433672157,1928,0.5348601432982129
95.17671984645357,95.40921666980537,95.58579215042204,6961,0.4692037605475918
95.8388505209746,95.38120059595371,95.65708924669255,6194,0.4451036966979994
97.42486733711996,95.7904312607629,95.7706716493621,6445,0.6975926480637787
96.18705183829312,95.93813840880873,95.759449196047,2267,0.6889935976671212
98.32008521294938,96.58951495115812,96.05968094530233,8079,1.0399141444877453
96.36799741342688,96.82777046455278,96.11849356717909,6026,1.0389615089754403
96.21621231839129,96.90324282403613,96.14222170999493,6632,1.0381291998440614
96.80452952487586,96.77917526158731,96.2848032611751,5756,1.0193583369042034
97.0855213926109,96.95886917245086,96.44850379062979,6043,1.001422180064865
96.4628218727903,96.58741650441905,96.58846572778859,9948,0.8762844129230689
96.25469962243302,96.56475694622029,96.69626370538654,8893,0.7388458485189249
95.7616986877742,96.47385422009685,96.68854852206648,5539,0.7491252568212547
95.17233393082998,96.14741510128768,96.46329518143749,9003,0.8366632449000239
96.02193602785101,95.9346980283357,96.44678360039327,1303,0.8443149532830991
96.37895151381606,95.91792395654085,96.25267023047995,7100,0.5306549328278264
95.6860419185554,95.80419241576533,96.18447468099279,9683,0.5573362115815003
96.58564179398866,95.96898103700822,96.22141762855253,6739,0.5717315644249149
96.89294131486527,96.31310251381527,96.2302588075515,7789,0.5823358852283497
97.70580343370422,96.64987599498593,96.29228701166082,7613,0.703903293731733
98.33543227562784,97.04117214734828,96.47954805194456,6726,0.9576598840150758
97.50643726470577,97.40525121657835,96.60472181617185,7486,1.0056104838791489
96.9462562245088,97.47737410268238,96.7231775698453,3231,0.9641871711371947
97.69354982963206,97.63749580563574,96.9752991597255,7234,0.8345168580895939
98.30392009506552,97.757119137908,97.20349756644696,3830,0.8565663156674657
98.28301850110137,97.74663638300271,97.3939042651755,2766,0.8645033785979755
98.40034588441016,97.92541810694358,97.66533466176097,649,0.6737689317467882
99.67801078019858,98.47176901808153,97.97457156038196,4841,0.8174849665493445
99.08643939136275,98.75034693042767,98.19392136803171,1344,0.7887907580031629
99.63353677253279,99.01627026592112,98.38669470191456,4112,0.88583517100481
99.4313441200989,99.24593538972064,98.49628588636168,9137,0.9446279599915848
99.21366291687167,99.40859879621294,98.66700845157825,6296,0.8990282045105007
100.31243976885887,99.53548459394499,99.00362680601327,4645,0.8088127265762746
101.1378561178469,99.94576793924182,99.34805743483476,6305,0.9152965961787223
101.95136575384753,100.40933373550477,99.71280200071295,7290,1.149710889598408
103.25684456100186,101.17443382368536,100.210184606703,8335,1.4884211774342397
103.27784840263462,101.98727092083796,100.69793485852544,758,1.6225706728502016
103.95980137392958,102.7167432418521,101.12611391789855,7095,1.8696635248517217
103.64953461733613,103.21907894174994,101.58242344049589,5876,1.873379931611096
103.97370096982456,103.62354598494535,102.01643986022506,5393,1.8744574849282143
103.84355791545688,103.74088865583636,102.45766123976087,1791,1.7104643654663179
103.9405538804496,103.87342975139934,102.93035033611864,9657,1.3238114483278716
104.53571090588652,103.98861165779074,103.35267744982143,7835,1.0388249594627197
103.71749022265304,104.00220277885413,103.61064086030203,3230,0.6891717478899965
105.80987749833851,104.36943808455689,103.99649203475113,7144,0.7355463506621658
104.8038601168388,104.5614985248333,104.15119359033483,4633,0.7253118124336174
103.58967150405107,104.49132204955359,104.18237590047647,5647,0.6894077086850424
104.74778237755113,104.53373634388652,104.26117400083862,1067,0.70597454765205
105.53944507151408,104.8981273136587,104.45016504625642,1504,0.7737569672697011
106.16356488856623,104.96886479170425,104.66915143813057,8777,0.9199921017065422
106.7919103978305,105.3664748479026,104.96398668636796,3730,1.083855869112927
106.7796636249836,106.0044732720891,105.24789766082135,3068,1.155465540047451
105.88240925349777,106.23139864727844,105.38256749558248,7369,1.1416333752578833
105.9582138116915,106.31515239531393,105.60663985448632,1679,0.9880813623550316
105.28105210017938,106.13864983763656,105.5537573146704,6092,0.9901447269859488
106.25617183359714,106.03150212478985,105.69898848634622,150,0.9743144963524334
106.10911445209499,105.89739229021215,105.95093278115064,6552,0.6348949641353347
105.28361725530247,105.77763389057309,106.00451626892577,5253,0.5371583415524557
104.96223141364949,105.5784374109647,105.9467949031393,9951,0.6176659197052867
105.37516286792511,105.59725956451385,105.8679547010752,6123,0.6369385874612863
104.81143831512114,105.30831286081863,105.66990749280426,4400,0.6255240163218475
103.9892179195547,104.88433355431057,105.39086292226136,2887,0.6941039547650817
104.23290513104662,104.6741911294594,105.22591251001624,2255,0.7574214125475456
104.47787170215534,104.57731918716058,105.07787829906263,7119,0.7429179215419042
103.9709285267842,104.29647231893242,104.94686594172313,5460,0.8151182034570867
103.49989022116588,104.03416270014137,104.67123778048001,4330,0.7887759261559014
103.73194015852353,103.98270714793512,104.43352035112284,9906,0.6539794503044922
102.2838558170262,103.59289728513104,104.13354420729522,7707,0.8722727712250634
100.87639204264964,102.8726013532299,103.72496027019524,8698,1.2953183859107325
100.1579478213972,102.11000521215249,103.20323876554247,4297,1.5768859396523836
99.94450066968535,101.39892730185639,102.71654500099888,9676,1.765203273838472
100.25540823528337,100.70362091720835,102.34316403257174,5512,1.8585193547500998
101.73076445223292,100.59300264424971,102.09294996469035,4599,1.740519997551935
102.58842407543493,100.93540905080674,101.90400520201833,5009,1.5443564076295226
102.4284855454715,101.38951659562161,101.74976090388705,7269,1.383647554241446
102.40946933756882,101.88251032919831,101.64071881552735,9921,1.2685812639479828
101.40693997293101,102.11281667672783,101.4082187969681,3362,1.0341163197361398
101.38842683693862,102.04434915366897,101.31867589895934,9318,0.987591981069175
101.09976819801848,101.74661797818568,101.34101351449623,3089,0.978965279769609
101.42248675835657,101.5454182207627,101.46746740819216,7754,0.8864689474988775
100.59525581480425,101.18257551620978,101.53254292270405,2324,0.7797023581021261
101.11460232904543,101.12410798743267,101.61846233208026,5476,0.6617486755230867
102.647341242048,101.37589086845455,101.71012001106178,3020,0.7381034653482413
102.53858109359115,101.66365344756909,101.70513571287738,7801,0.7316535179926498
102.94029281569009,101.96721465903579,101.75631643989924,6641,0.8023600780509247
103.6304368074012,102.57425085755517,101.87841318688247,5715,0.9849239982839847
103.22921633551536,102.99717365884916,102.06064082314091,4415,1.0541447603668814
103.45330881732578,103.15836717390471,102.26712902117963,6200,1.1086663320188115
103.46590121810758,103.34383119880799,102.50374232318855,2883,1.0840630498047858
103.5635773166564,103.46848809900125,102.71785137901853,9705,1.0579037974841816
102.79056753280094,103.3005142440812,102.93738255081819,2908,0.7520623761411933
102.81507770705988,103.21768651839011,103.10743008861964,3431,0.4073831727912853
103.31307599830532,103.18963995458603,103.17400356424537,2278,0.3771144332844825
104.76421960610037,103.4493036321846,103.39656741549629,897,0.5685865835411729
105.72349043218557,103.88128625529043,103.67488717714585,2946,0.9031661373419279
107.87667288969713,104.89850732666964,104.09951078537544,1029,1.6052468448788058
107.10932532680908,105.7573568506195,104.4875216845048,4918,1.8253585176883307
107.98164596352976,106.69107084366439,104.9403553991252,3191,2.083696713763499
108.16498796926811,107.37122451629793,105.41026407424127,2362,2.238358188135804
110.35479090248579,108.29748461035797,106.0893854328242,9625,2.6144526043451837
109.54649261713064,108.63144855584467,106.76497794125717,9566,2.5391030777524297
108.70677077494986,108.95093764547282,107.35414724804616,7649,2.178711208829465
108.10737812950583,108.97608407866805,107.83357746116621,3580,1.6552814264277755
105.98348240519603,108.53978296585362,107.95550374107577,3442,1.4342184593567116
105.45772738351526,107.56037026205954,107.92892743620874,6153,1.4818450820198326
104.69859472196157,106.59079068302572,107.6111196194352,7674,1.800774044899034
104.84898850843777,105.81923422972329,107.38508593759806,7959,2.0014367882437116
105.19074448421493,105.23590750066512,107.10599578966658,9509,2.1011129431483537
107.06691532343082,105.45259408431207,106.99618852508283,9756,2.0680524088464476
108.01733916161687,105.9645164399324,106.76244335099595,4274,1.7546046569757439
107.44043550595447,106.51288459673097,106.55183763987834,7247,1.4897029126229473
106.54202083460612,106.85149106196465,106.33536264584397,4870,1.2849850078464236
